stimulus_id,prompt_group,phrasing_id,cell_id,family,direction,frame_type,negation,concept,concept_number,split,other_concept,carrier,carrier_order,target,similarity_to_this_concept,max_similarity,n_prompt_tokens,prompt
J3_dust_c2,J3|dust|2,J3,away_imp_morph,disregard,away,imperative,morphological,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,30,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: de-emphasize dust."
J4_dust_c2,J4|dust|2,J4,away_imp_morph,disregard,away,imperative,morphological,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,28,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: disattend dust."
K1_dust_c2,K1|dust|2,K1,relevance_decl_none,relevance,away,declarative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,31,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust is beside the point here."
K2_dust_c2,K2|dust|2,K2,relevance_decl_none,relevance,away,declarative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,29,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust is extraneous here."
K3_dust_c2,K3|dust|2,K3,relevance_decl_none,relevance,away,declarative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,31,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust belongs to a different task."
L1_dust_c2,L1|dust|2,L1,relevance_decl_morph,relevance,away,declarative,morphological,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,31,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust is irrelevant to this task."
L2_dust_c2,L2|dust|2,L2,relevance_decl_morph,relevance,away,declarative,morphological,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,33,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust is unrelated to what you are writing."
L3_dust_c2,L3|dust|2,L3,relevance_decl_morph,relevance,away,declarative,morphological,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,31,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust is immaterial to this task."
M1_dust_c2,M1|dust|2,M1,relevance_decl_syn,relevance,away,declarative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,32,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust is not relevant to this task."
M2_dust_c2,M2|dust|2,M2,relevance_decl_syn,relevance,away,declarative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,30,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust does not matter here."
N1_dust_c2,N1|dust|2,N1,incong_imp_none,incongruent,neutral,imperative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,27,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: juggle dust."
N2_dust_c2,N2|dust|2,N2,incong_imp_none,incongruent,neutral,imperative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,27,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: laminate dust."
N3_dust_c2,N3|dust|2,N3,incong_imp_none,incongruent,neutral,imperative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,28,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: notarize dust."
N4_dust_c2,N4|dust|2,N4,incong_imp_none,incongruent,neutral,imperative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,28,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: braise dust."
N5_dust_c2,N5|dust|2,N5,incong_imp_none,incongruent,neutral,imperative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,27,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: centrifuge dust."
P1_dust_c2,P1|dust|2,P1,incong_imp_syn,incongruent,neutral,imperative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,29,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: do not juggle dust."
P2_dust_c2,P2|dust|2,P2,incong_imp_syn,incongruent,neutral,imperative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,29,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: do not laminate dust."
P3_dust_c2,P3|dust|2,P3,incong_imp_syn,incongruent,neutral,imperative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,30,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: do not notarize dust."
P4_dust_c2,P4|dust|2,P4,incong_imp_syn,incongruent,neutral,imperative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,30,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: do not braise dust."
P5_dust_c2,P5|dust|2,P5,incong_imp_syn,incongruent,neutral,imperative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,29,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: do not centrifuge dust."
Q1_dust_c2,Q1|dust|2,Q1,nonce_imp_none,nonce,neutral,imperative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,28,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: glorf dust."
Q2_dust_c2,Q2|dust|2,Q2,nonce_imp_none,nonce,neutral,imperative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,28,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: flarn dust."
Q3_dust_c2,Q3|dust|2,Q3,nonce_imp_none,nonce,neutral,imperative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,28,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: vusk dust."
R1_dust_c2,R1|dust|2,R1,nonce_imp_syn,nonce,neutral,imperative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,30,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: do not glorf dust."
R2_dust_c2,R2|dust|2,R2,nonce_imp_syn,nonce,neutral,imperative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,30,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: do not flarn dust."
R3_dust_c2,R3|dust|2,R3,nonce_imp_syn,nonce,neutral,imperative,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,30,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: do not vusk dust."
S1_dust_c2,S1|dust|2,S1,nonce_decl_none,nonce,neutral,declarative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,33,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust is glorfy to this task."
S2_dust_c2,S2|dust|2,S2,nonce_decl_none,nonce,neutral,declarative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,32,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust is flarny to this task."
S3_dust_c2,S3|dust|2,S3,nonce_decl_none,nonce,neutral,declarative,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,32,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust is vusky to this task."
T1_dust_c2,T1|dust|2,T1,base_bare_none,baseline,neutral,none,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,26,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: dust."
T2_dust_c2,T2|dust|2,T2,base_bare_syn,baseline,neutral,none,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,27,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: not dust."
T3_dust_c2,T3|dust|2,T3,base_filler_none,baseline,neutral,none,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,31,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: . . . . . dust."
T4_dust_c2,T4|dust|2,T4,base_filler_adjacent,baseline,neutral,none,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,31,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: . . . . not dust."
T5_dust_c2,T5|dust|2,T5,base_filler_detached,baseline,neutral,none,syntactic,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,31,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: not . . . . dust."
T6_dust_c2,T6|dust|2,T6,floor_control,control,away,declarative,morphological,dust,mass,held_out,fountains,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,31,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim.""
While you write it: fountains are irrelevant to this task."
T7_dust_c2,T7|-|2,T7,base_absent,baseline,none,none,none,dust,mass,held_out,,The basketball bounced off the rim.,2,The basketball bounced off the rim.,-0.154,2.232,18,"Write exactly this sentence and nothing else:
""The basketball bounced off the rim."""
A1_dust_c3,A1|dust|3,A1,focus_imp_none,focus,toward,imperative,none,dust,mass,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.075,1.679,30,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: concentrate on dust."
A2_dust_c3,A2|dust|3,A2,focus_imp_none,focus,toward,imperative,none,dust,mass,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.075,1.679,30,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: think about dust."
B1_dust_c3,B1|dust|3,B1,focus_decl_none,focus,toward,declarative,none,dust,mass,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.075,1.679,33,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: dust is relevant to this task."
B2_dust_c3,B2|dust|3,B2,focus_decl_none,focus,toward,declarative,none,dust,mass,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.075,1.679,33,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: dust is related to this task."
B3_dust_c3,B3|dust|3,B3,focus_decl_none,focus,toward,declarative,none,dust,mass,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.075,1.679,32,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: dust is the point here."
